user_id,name,email,phone,aadhaar,age,gender,category,state,occupation,annual_income,disability,is_minority
U02688,Arun Nair,user2688@example.com,9417361315,1452-9811-7113,51,Male,General,Tamil Nadu,Student,269837,Yes,No
U02689,Deepa Patel,user2689@example.com,9578862181,3588-5631-4956,39,Male,SC,Andhra Pradesh,Senior Citizen,565771,Yes,Yes
U02690,Suresh Kumar,user2690@example.com,9724787086,8041-8451-2094,71,Male,ST,Maharashtra,Private Employee,357711,No,No
U02691,Anita Sharma,user2691@example.com,9651532056,2221-8064-5345,33,Male,SC,Kerala,Student,153581,No,Yes
U02692,Karthik Nair,user2692@example.com,9490247431,9284-2635-8999,78,Male,SC,Tamil Nadu,Senior Citizen,387549,Yes,Yes
U02693,Vijay Singh,user2693@example.com,9826898662,7523-2039-5258,50,Male,OBC,Kerala,Farmer,76908,Yes,No
U02694,Rahul Das,user2694@example.com,9944912617,8662-3029-9472,40,Female,OBC,Telangana,Government Employee,443355,No,Yes
U02695,Anita Iyer,user2695@example.com,9932303036,9997-7868-2530,28,Male,OBC,Telangana,Farmer,287863,No,No
U02696,Deepa Das,user2696@example.com,9502381128,4509-4258-1625,29,Male,OBC,Karnataka,Private Employee,284175,Yes,No
U02697,Karthik Rao,user2697@example.com,9289605832,5085-1194-2117,64,Female,ST,Andhra Pradesh,Unemployed,239906,Yes,No
U02698,Priya Iyer,user2698@example.com,9253847829,9568-6725-7505,36,Female,ST,Andhra Pradesh,Senior Citizen,587222,No,Yes
U02699,Karthik Kumar,user2699@example.com,9509744141,8797-9578-4987,52,Female,OBC,Kerala,Government Employee,516085,Yes,No
U02700,Deepa Sharma,user2700@example.com,9774856885,1287-7105-2385,33,Male,General,Tamil Nadu,Government Employee,77172,No,No
U02701,Ravi Kumar,user2701@example.com,9188128659,8932-7584-1731,77,Male,SC,Kerala,Private Employee,60253,Yes,No
U02702,Karthik Kumar,user2702@example.com,9868981709,3796-9423-2189,43,Female,OBC,Maharashtra,Farmer,293393,No,Yes
U02703,Suresh Iyer,user2703@example.com,9185068863,6083-8434-4442,25,Male,OBC,Tamil Nadu,Unemployed,172040,No,Yes
U02704,Deepa Das,user2704@example.com,9805509364,4742-6559-6318,41,Male,General,Karnataka,Farmer,472977,No,Yes
U02705,Deepa Patel,user2705@example.com,9959101370,7365-9564-1586,72,Male,SC,Andhra Pradesh,Private Employee,124544,No,Yes
U02706,Anita Patel,user2706@example.com,9741420046,2432-5254-8385,51,Male,OBC,Kerala,Student,187721,Yes,Yes
U02707,Karthik Iyer,user2707@example.com,9578370653,6214-7569-4125,52,Female,General,Maharashtra,Unemployed,226253,No,No
U02708,Rahul Nair,user2708@example.com,9969471859,7672-9872-4035,68,Female,General,Tamil Nadu,Farmer,73820,Yes,Yes
U02709,Ravi Kumar,user2709@example.com,9788597691,5544-6802-3287,58,Female,SC,Andhra Pradesh,Student,439033,Yes,Yes
U02710,Karthik Sharma,user2710@example.com,9423763517,6758-2532-4694,39,Female,SC,Telangana,Government Employee,493312,Yes,No
U02711,Vijay Patel,user2711@example.com,9816073755,3807-6451-8330,40,Female,General,Karnataka,Senior Citizen,357033,No,No
U02712,Anita Sharma,user2712@example.com,9206509782,5884-4123-2880,42,Female,General,Telangana,Farmer,331460,Yes,No
U02713,Karthik Singh,user2713@example.com,9511397543,3226-1174-6923,76,Male,ST,Karnataka,Farmer,161348,No,Yes
U02714,Arun Nair,user2714@example.com,9262382947,3390-1962-1461,22,Male,General,Andhra Pradesh,Private Employee,197085,No,No
U02715,Priya Iyer,user2715@example.com,9714642386,7109-6639-4236,21,Male,ST,Karnataka,Private Employee,279553,No,No
U02716,Vijay Nair,user2716@example.com,9193050592,1590-9941-2437,80,Male,SC,Karnataka,Senior Citizen,536258,No,Yes
U02717,Suresh Rao,user2717@example.com,9513520401,5912-3941-7937,64,Male,General,Karnataka,Senior Citizen,265426,No,No
U02718,Deepa Patel,user2718@example.com,9450348164,5965-6461-3544,18,Female,General,Andhra Pradesh,Senior Citizen,555630,No,No
U02719,Deepa Das,user2719@example.com,9811204970,8980-9383-2906,53,Male,General,Andhra Pradesh,Unemployed,394099,No,Yes
U02720,Deepa Rao,user2720@example.com,9869671332,4241-8646-8184,20,Female,OBC,Telangana,Student,532921,No,No
U02721,Deepa Iyer,user2721@example.com,9429326293,2171-8397-1808,25,Female,General,Kerala,Senior Citizen,336623,Yes,Yes
U02722,Suresh Iyer,user2722@example.com,9731327064,7984-5312-4841,33,Female,General,Andhra Pradesh,Government Employee,457152,Yes,Yes
U02723,Ravi Iyer,user2723@example.com,9961517674,3950-3184-4855,37,Male,OBC,Tamil Nadu,Unemployed,304208,Yes,Yes
U02724,Rahul Singh,user2724@example.com,9344502795,4731-1094-8775,64,Female,General,Kerala,Student,289994,No,Yes
U02725,Rahul Nair,user2725@example.com,9303992731,7343-1162-4785,30,Female,SC,Kerala,Unemployed,312837,Yes,No
U02726,Ravi Sharma,user2726@example.com,9583438050,6078-8796-4495,44,Male,OBC,Telangana,Private Employee,593301,No,Yes
U02727,Rahul Kumar,user2727@example.com,9597723182,1117-7280-2782,41,Female,General,Telangana,Senior Citizen,217267,No,No
U02728,Deepa Nair,user2728@example.com,9404391496,6211-3571-2548,72,Female,OBC,Tamil Nadu,Student,82333,No,No
U02729,Lakshmi Singh,user2729@example.com,9489128543,1372-2762-4709,71,Female,ST,Telangana,Government Employee,488034,No,Yes
U02730,Lakshmi Singh,user2730@example.com,9762714828,9514-7805-5824,40,Male,ST,Tamil Nadu,Senior Citizen,180887,No,Yes
U02731,Ravi Rao,user2731@example.com,9442816946,3386-4580-1578,53,Female,OBC,Kerala,Private Employee,310186,Yes,Yes
U02732,Karthik Nair,user2732@example.com,9185690880,3693-7620-3827,75,Female,General,Maharashtra,Student,516210,Yes,No
U02733,Lakshmi Iyer,user2733@example.com,9589541552,4849-2793-3886,40,Female,ST,Telangana,Student,335140,Yes,No
U02734,Karthik Kumar,user2734@example.com,9642388932,9476-7087-5330,66,Male,OBC,Telangana,Senior Citizen,69938,No,No
U02735,Suresh Rao,user2735@example.com,9547829300,3462-6002-6269,23,Male,SC,Telangana,Farmer,79347,No,Yes
U02736,Priya Das,user2736@example.com,9701199870,8702-7959-5889,18,Male,General,Tamil Nadu,Government Employee,484072,No,No
U02737,Priya Das,user2737@example.com,9572193336,3900-9678-9130,67,Female,General,Andhra Pradesh,Student,122717,No,No
U02738,Rahul Rao,user2738@example.com,9112801401,9079-7840-1870,76,Female,OBC,Maharashtra,Student,388173,No,No
U02739,Arun Das,user2739@example.com,9963345977,1903-6628-8712,61,Female,SC,Telangana,Unemployed,231970,No,Yes
U02740,Lakshmi Rao,user2740@example.com,9681190584,1435-3561-8859,79,Female,OBC,Kerala,Private Employee,63377,Yes,No
U02741,Lakshmi Kumar,user2741@example.com,9544638457,1572-7823-1414,48,Male,OBC,Andhra Pradesh,Private Employee,404859,Yes,Yes
U02742,Rahul Rao,user2742@example.com,9272901346,1384-2634-5951,24,Male,OBC,Maharashtra,Senior Citizen,433571,Yes,No
U02743,Vijay Sharma,user2743@example.com,9931431706,8595-4480-6673,29,Male,ST,Tamil Nadu,Student,235991,No,Yes
U02744,Suresh Rao,user2744@example.com,9853309132,7127-5664-9698,59,Female,SC,Maharashtra,Private Employee,387889,Yes,Yes
U02745,Lakshmi Patel,user2745@example.com,9576176106,6489-1717-6770,58,Female,ST,Karnataka,Student,104670,No,No
U02746,Rahul Sharma,user2746@example.com,9686044904,7988-9933-9245,22,Female,OBC,Tamil Nadu,Farmer,161093,No,No
U02747,Priya Singh,user2747@example.com,9616975066,2131-9169-6539,35,Female,ST,Karnataka,Farmer,568885,No,Yes
U02748,Karthik Rao,user2748@example.com,9540712319,7396-4941-7032,27,Female,OBC,Telangana,Government Employee,362119,No,Yes
U02749,Karthik Nair,user2749@example.com,9892491885,5506-6997-2353,64,Female,OBC,Andhra Pradesh,Student,317560,Yes,No
U02750,Suresh Nair,user2750@example.com,9132620649,3282-2553-2447,34,Male,SC,Kerala,Senior Citizen,121716,No,Yes
U02751,Rahul Iyer,user2751@example.com,9461058577,1833-8596-4995,70,Male,SC,Telangana,Private Employee,551740,No,No
U02752,Ravi Nair,user2752@example.com,9303910999,6123-1656-7236,49,Female,General,Karnataka,Farmer,508971,Yes,No
U02753,Priya Nair,user2753@example.com,9742365345,7099-4107-1101,20,Female,OBC,Tamil Nadu,Farmer,156080,No,Yes
U02754,Priya Patel,user2754@example.com,9907565653,8782-2552-2964,21,Female,ST,Kerala,Unemployed,486101,No,Yes
U02755,Priya Rao,user2755@example.com,9713727667,6092-1689-3705,43,Female,General,Andhra Pradesh,Unemployed,587083,No,Yes
U02756,Priya Das,user2756@example.com,9624612309,1950-2097-5400,72,Female,General,Karnataka,Unemployed,546019,No,No
U02757,Karthik Iyer,user2757@example.com,9890532435,7416-1953-7793,29,Male,OBC,Tamil Nadu,Farmer,364321,Yes,No
U02758,Arun Iyer,user2758@example.com,9629856648,2939-8370-6295,80,Female,General,Telangana,Farmer,132322,Yes,Yes
U02759,Suresh Sharma,user2759@example.com,9451542819,9870-2421-5203,55,Male,General,Andhra Pradesh,Government Employee,376634,Yes,No
U02760,Rahul Singh,user2760@example.com,9599733926,1984-1049-6592,61,Male,ST,Tamil Nadu,Student,217497,No,No
U02761,Priya Nair,user2761@example.com,9200488394,5796-5747-9970,34,Female,General,Tamil Nadu,Senior Citizen,398059,Yes,Yes
U02762,Priya Das,user2762@example.com,9814953697,9223-9835-3492,58,Male,SC,Telangana,Farmer,136300,No,Yes
U02763,Deepa Rao,user2763@example.com,9256794071,9327-8480-6802,71,Male,General,Andhra Pradesh,Farmer,441460,Yes,No
U02764,Suresh Nair,user2764@example.com,9616075533,9465-5930-8105,61,Female,ST,Kerala,Student,194857,No,No
U02765,Arun Singh,user2765@example.com,9378437181,4357-7151-5628,77,Female,ST,Maharashtra,Senior Citizen,444131,No,Yes
U02766,Anita Rao,user2766@example.com,9520294454,3003-7499-3677,66,Female,General,Maharashtra,Senior Citizen,406509,No,Yes
U02767,Karthik Nair,user2767@example.com,9130116052,1238-1378-7760,75,Female,ST,Maharashtra,Farmer,99780,Yes,No
U02768,Suresh Iyer,user2768@example.com,9205980135,6982-7675-7773,36,Female,General,Kerala,Private Employee,324471,No,No
U02769,Ravi Rao,user2769@example.com,9817868964,8291-4182-3585,69,Female,ST,Kerala,Private Employee,125449,No,Yes
U02770,Vijay Sharma,user2770@example.com,9575360131,2267-7028-8260,41,Female,OBC,Tamil Nadu,Unemployed,547276,Yes,Yes
U02771,Rahul Rao,user2771@example.com,9382569108,4905-3956-2791,66,Female,ST,Telangana,Government Employee,70810,Yes,Yes
U02772,Vijay Das,user2772@example.com,9428077848,4995-2157-3173,80,Female,General,Andhra Pradesh,Senior Citizen,568542,No,No
U02773,Arun Kumar,user2773@example.com,9767242205,4553-9252-5488,43,Female,SC,Karnataka,Government Employee,360598,No,No
U02774,Ravi Kumar,user2774@example.com,9552066015,7748-7163-9962,74,Male,General,Maharashtra,Farmer,173544,Yes,No
U02775,Vijay Rao,user2775@example.com,9432127003,7669-8019-9611,66,Male,SC,Telangana,Private Employee,364165,No,No
U02776,Anita Sharma,user2776@example.com,9878981676,1296-2752-4613,33,Female,ST,Tamil Nadu,Student,289812,No,Yes
U02777,Priya Iyer,user2777@example.com,9524057053,3667-5252-9271,21,Female,OBC,Maharashtra,Senior Citizen,564993,Yes,Yes
U02778,Lakshmi Singh,user2778@example.com,9471208622,7492-8679-3300,43,Female,OBC,Kerala,Government Employee,453853,No,No
U02779,Karthik Das,user2779@example.com,9822156966,8950-8386-4387,79,Male,General,Maharashtra,Unemployed,429898,Yes,No
U02780,Rahul Rao,user2780@example.com,9767811132,2412-5014-7833,56,Female,ST,Telangana,Unemployed,588527,No,Yes
U02781,Ravi Iyer,user2781@example.com,9712251516,1505-2689-8462,45,Male,General,Tamil Nadu,Senior Citizen,65595,Yes,Yes
U02782,Vijay Patel,user2782@example.com,9283691692,4540-5240-2585,29,Male,OBC,Kerala,Unemployed,214309,Yes,Yes
U02783,Vijay Sharma,user2783@example.com,9341797224,5859-3847-2611,70,Female,ST,Tamil Nadu,Government Employee,597822,No,No
U02784,Rahul Patel,user2784@example.com,9904973336,6908-4630-3288,75,Female,SC,Maharashtra,Government Employee,583675,Yes,Yes
U02785,Rahul Sharma,user2785@example.com,9536776648,8816-4477-5585,40,Female,SC,Kerala,Student,284563,No,No
U02786,Arun Patel,user2786@example.com,9896887065,7358-7503-7702,69,Male,General,Andhra Pradesh,Senior Citizen,464869,No,No
U02787,Rahul Nair,user2787@example.com,9106330159,5546-5529-2269,30,Male,General,Karnataka,Government Employee,379248,No,No
U02788,Ravi Sharma,user2788@example.com,9418380476,3848-3442-9250,73,Female,OBC,Tamil Nadu,Farmer,392416,Yes,No
U02789,Vijay Singh,user2789@example.com,9869550170,3512-9906-4078,26,Female,OBC,Karnataka,Government Employee,272743,No,No
U02790,Lakshmi Iyer,user2790@example.com,9894342506,5264-5131-5187,56,Male,OBC,Andhra Pradesh,Unemployed,538796,Yes,No
U02791,Anita Rao,user2791@example.com,9408061335,3890-6885-8393,41,Female,SC,Karnataka,Unemployed,219013,Yes,Yes
U02792,Priya Patel,user2792@example.com,9279163652,6665-5065-4441,22,Female,SC,Kerala,Private Employee,120791,No,Yes
U02793,Anita Singh,user2793@example.com,9296217498,1968-5632-6661,20,Male,ST,Kerala,Private Employee,290915,Yes,No
U02794,Lakshmi Singh,user2794@example.com,9277384145,4551-2054-4143,47,Male,OBC,Telangana,Private Employee,405982,Yes,No
U02795,Deepa Singh,user2795@example.com,9745381152,3527-6641-1021,67,Female,OBC,Karnataka,Government Employee,87515,No,Yes
U02796,Suresh Nair,user2796@example.com,9933206920,6335-2525-7491,79,Female,SC,Kerala,Government Employee,374271,Yes,Yes
U02797,Anita Rao,user2797@example.com,9259273988,1530-6663-8071,79,Female,SC,Maharashtra,Unemployed,534687,Yes,No
U02798,Suresh Das,user2798@example.com,9179308489,4445-1646-4710,36,Male,General,Tamil Nadu,Senior Citizen,543818,No,No
U02799,Lakshmi Rao,user2799@example.com,9535348968,9079-1904-8702,52,Female,OBC,Telangana,Farmer,570252,No,No
U02800,Ravi Das,user2800@example.com,9526483431,9818-3059-5980,56,Female,OBC,Andhra Pradesh,Student,119629,No,No
U02801,Arun Nair,user2801@example.com,9752778698,1045-5911-3298,19,Male,ST,Maharashtra,Farmer,104517,Yes,Yes
U02802,Suresh Sharma,user2802@example.com,9627984283,5327-7241-6311,31,Female,ST,Karnataka,Senior Citizen,144498,Yes,Yes
U02803,Karthik Iyer,user2803@example.com,9242829014,1532-7490-6962,71,Female,OBC,Karnataka,Farmer,587680,No,No
U02804,Vijay Rao,user2804@example.com,9118249065,6579-3377-1503,47,Male,ST,Maharashtra,Government Employee,545891,Yes,Yes
U02805,Anita Kumar,user2805@example.com,9867695876,3386-6249-8232,77,Male,ST,Maharashtra,Student,459231,No,No
U02806,Lakshmi Rao,user2806@example.com,9717493667,8304-5128-9236,38,Male,General,Maharashtra,Government Employee,128638,No,Yes
U02807,Arun Sharma,user2807@example.com,9616840598,1653-9245-2603,59,Male,SC,Telangana,Student,569273,Yes,No
U02808,Rahul Patel,user2808@example.com,9993475986,4008-8332-1781,20,Male,General,Maharashtra,Private Employee,413012,Yes,Yes
U02809,Vijay Patel,user2809@example.com,9533256025,8145-3818-2013,52,Male,ST,Maharashtra,Unemployed,240810,No,No
U02810,Deepa Kumar,user2810@example.com,9268371235,4582-6584-5838,54,Male,ST,Telangana,Student,492195,Yes,No
U02811,Deepa Rao,user2811@example.com,9193489502,9886-5583-9311,69,Female,General,Telangana,Senior Citizen,311627,Yes,Yes
U02812,Karthik Patel,user2812@example.com,9211410218,8759-8142-3197,39,Male,OBC,Maharashtra,Government Employee,433141,Yes,Yes
U02813,Anita Patel,user2813@example.com,9277612940,9025-2421-3807,47,Female,OBC,Telangana,Student,242595,Yes,Yes
U02814,Suresh Iyer,user2814@example.com,9522358806,9703-1657-3051,26,Female,OBC,Tamil Nadu,Student,101680,Yes,No
U02815,Suresh Nair,user2815@example.com,9213275632,6072-1933-4079,40,Female,ST,Tamil Nadu,Private Employee,100690,No,Yes
U02816,Karthik Rao,user2816@example.com,9862648200,8283-5683-2541,60,Male,ST,Maharashtra,Government Employee,282002,No,Yes
U02817,Arun Nair,user2817@example.com,9484742161,1455-3655-4675,21,Female,SC,Andhra Pradesh,Student,296621,No,No
U02818,Ravi Sharma,user2818@example.com,9464965516,9154-1341-9886,61,Male,General,Andhra Pradesh,Private Employee,307150,No,Yes
U02819,Anita Kumar,user2819@example.com,9723868435,1380-9116-7550,52,Female,General,Andhra Pradesh,Senior Citizen,466308,Yes,No
U02820,Vijay Kumar,user2820@example.com,9626053658,8877-2134-3242,30,Female,General,Kerala,Farmer,429752,Yes,Yes
U02821,Rahul Rao,user2821@example.com,9268352899,9809-7431-4051,73,Female,SC,Maharashtra,Government Employee,122095,Yes,No
U02822,Vijay Rao,user2822@example.com,9134450180,2358-6461-6730,61,Male,ST,Telangana,Senior Citizen,458175,No,Yes
U02823,Ravi Nair,user2823@example.com,9758147831,9082-4837-1766,38,Male,ST,Kerala,Government Employee,458678,Yes,No
U02824,Priya Iyer,user2824@example.com,9439908054,6407-5225-3184,27,Male,ST,Kerala,Farmer,589461,Yes,Yes
U02825,Anita Nair,user2825@example.com,9882910531,1740-2387-7128,59,Male,OBC,Tamil Nadu,Unemployed,95456,No,Yes
U02826,Lakshmi Iyer,user2826@example.com,9455395799,2737-8164-1530,31,Male,SC,Tamil Nadu,Senior Citizen,306266,Yes,Yes
U02827,Arun Das,user2827@example.com,9225606612,2269-3615-1758,73,Male,OBC,Andhra Pradesh,Senior Citizen,275882,No,No
U02828,Karthik Rao,user2828@example.com,9772182944,4379-1195-5587,26,Male,SC,Karnataka,Private Employee,197788,Yes,No
U02829,Deepa Iyer,user2829@example.com,9714946549,1811-5935-8715,56,Male,General,Tamil Nadu,Senior Citizen,98632,Yes,Yes
U02830,Anita Rao,user2830@example.com,9748274124,6716-1794-5533,77,Female,OBC,Kerala,Senior Citizen,414238,No,Yes
U02831,Anita Rao,user2831@example.com,9660032945,5744-9512-2250,19,Female,ST,Karnataka,Student,189403,Yes,No
U02832,Lakshmi Patel,user2832@example.com,9921705082,1886-1049-4043,51,Female,OBC,Telangana,Private Employee,243915,No,Yes
U02833,Anita Nair,user2833@example.com,9353401332,5004-9722-8737,68,Female,SC,Telangana,Farmer,416149,Yes,No
U02834,Karthik Iyer,user2834@example.com,9598357758,6291-3699-3186,49,Male,General,Tamil Nadu,Unemployed,253304,Yes,No
U02835,Arun Patel,user2835@example.com,9478514972,6947-2257-2757,49,Male,SC,Andhra Pradesh,Student,63372,Yes,Yes
U02836,Rahul Kumar,user2836@example.com,9498313837,9908-9990-9819,27,Male,General,Maharashtra,Unemployed,388360,No,No
U02837,Priya Nair,user2837@example.com,9840409737,9628-9087-7370,19,Female,OBC,Tamil Nadu,Government Employee,120528,No,Yes
U02838,Rahul Sharma,user2838@example.com,9110266915,7765-6562-9961,66,Female,ST,Telangana,Government Employee,119233,No,Yes
U02839,Deepa Rao,user2839@example.com,9763216498,9244-7212-2761,71,Female,OBC,Kerala,Private Employee,167803,No,Yes
U02840,Deepa Das,user2840@example.com,9482431431,1495-1491-1363,75,Female,OBC,Maharashtra,Student,505177,No,Yes
U02841,Deepa Nair,user2841@example.com,9346756464,3184-6005-7614,21,Male,OBC,Andhra Pradesh,Student,371138,Yes,Yes
U02842,Vijay Kumar,user2842@example.com,9709807057,8811-2279-6917,35,Female,SC,Kerala,Government Employee,474309,Yes,No
U02843,Arun Patel,user2843@example.com,9792890621,1243-8559-3732,37,Female,SC,Tamil Nadu,Government Employee,321566,Yes,No
U02844,Priya Nair,user2844@example.com,9823248914,3217-7763-1455,66,Female,General,Kerala,Student,526982,Yes,No
U02845,Arun Nair,user2845@example.com,9937597956,6432-4292-7133,78,Male,OBC,Telangana,Farmer,381534,Yes,Yes
U02846,Suresh Das,user2846@example.com,9588910509,6998-4962-6053,21,Female,ST,Kerala,Farmer,520990,No,Yes
U02847,Arun Singh,user2847@example.com,9972263744,8019-5435-9209,59,Female,OBC,Kerala,Senior Citizen,305909,No,No
U02848,Karthik Nair,user2848@example.com,9785725000,9332-6671-1786,50,Female,General,Karnataka,Senior Citizen,52483,No,Yes
U02849,Suresh Iyer,user2849@example.com,9180443195,7333-8509-4918,26,Male,General,Karnataka,Farmer,523192,No,Yes
U02850,Deepa Singh,user2850@example.com,9408517660,7722-1061-7202,75,Female,OBC,Andhra Pradesh,Private Employee,327503,Yes,No
U02851,Lakshmi Rao,user2851@example.com,9170030929,7110-8622-9353,28,Male,General,Karnataka,Farmer,102930,Yes,No
U02852,Deepa Das,user2852@example.com,9540842281,8685-6921-9477,67,Female,SC,Maharashtra,Private Employee,331021,Yes,Yes
U02853,Arun Rao,user2853@example.com,9542532092,7648-4869-6445,73,Female,ST,Karnataka,Unemployed,541998,Yes,Yes
U02854,Karthik Rao,user2854@example.com,9664507800,8741-2571-8263,80,Female,SC,Karnataka,Farmer,183716,Yes,No
